contentId,Top1,Top2,Top3,Top4,Top5
-6728844082024523434,3407455496422791860,1990052153136096105,-6642751159620064055,1184320069221244535,-2976309714446243509
-1181242543195516037,-4582216289807398227,-6798063491592860025,-885886002174762919,-273156842634169039,-6932442635231192683
-4762897581600184489,660451400045043370,-5829402940194444779,-9089854794058353436,4422997595777504091,-6739959707791598779
8708452471825540133,7424795099560672335,3407455496422791860,-4483059513836093676,-3951274083288934897,4785499183287168509
-3482581255202910790,-9033346036688923648,3382795524953511662,8729086959762650511,6075137928366965854,-5813211845057621660
-2184022689343185012,3399073250354435892,-266262937631881148,4895396506368139469,826748584447376099,-7130425546996181071
2998023988107018635,826748584447376099,5005421293875190218,4895396506368139469,-2400879112398974660,-7130425546996181071
8905656922810620012,-2400879112398974660,6634206168889468590,-5283011611531067471,-7130425546996181071,-1437952039441999695
-1437952039441999695,826748584447376099,-5283011611531067471,6634206168889468590,-7130425546996181071,8905656922810620012
7581009799961380333,-2976309714446243509,4532698165746826599,-6884335507424704154,-4280604324733069853,-44082375822273498
-9194572880052200111,4815632823882298534,-6761163882540291832,231281690254211527,-2323511129839590090,-1443593727366384026
-1557920564469956829,4815632823882298534,1115750778137998115,-7527881206365368,-5082274522455747241,6953968734027801757
-3900870368325485697,6908884359295619150,-5257244885628286303,-4070929606295451361,5135371516547401748,-3660106964555224100
-7358932766266901263,4717008760225392411,8631616594020837056,8424505741986577894,-7358932766266901263,8550670510357310628
-7358932766266901263,4717008760225392411,8631616594020837056,8424505741986577894,-7358932766266901263,8550670510357310628
8550670510357310628,4717008760225392411,8631616594020837056,8424505741986577894,-7358932766266901263,8550670510357310628
-5829402940194444779,-4762897581600184489,5761988486867612282,5681075485882787671,-7529178973676767391,-6739959707791598779
-3660106964555224100,4109618890343020064,-9056114023474725450,6908884359295619150,-3900870368325485697,5135371516547401748
5681075485882787671,6099026883115865746,-5953227649059336919,6075137928366965854,-5829402940194444779,-6739959707791598779
2952636544547704346,5930806521893160184,-2976309714446243509,-3060116862184714437,5929055844564382383,4785499183287168509
-6468782714472551646,-282629989972409543,393734797767236089,393734797767236089,-5011709367955107239,2870099478920706993
-282629989972409543,393734797767236089,393734797767236089,-5011709367955107239,2870099478920706993,-6468782714472551646
-2323511129839590090,-6761163882540291832,-6584408680441477889,4546206336477094824,8020104407235635818,-5082274522455747241
-8392586470872505716,-3870325027932266414,2255878226385826814,-8900113512825364282,-4024778022934140027,-44082375822273498
8424505741986577894,-2440547657721869309,8631616594020837056,-7358932766266901263,-7358932766266901263,8550670510357310628
-5257244885628286303,4430520614172753870,-2440547657721869309,5053372977408537204,-434149774629603391,-9089854794058353436
-9033346036688923648,6947862790919978120,-4831310174172854034,2998023988107018635,-3482581255202910790,5313335392004163852
6844164348224220577,-3060116862184714437,-8900113512825364282,834896074125772354,5929055844564382383,8631616594020837056
6075137928366965854,-2808959554282640221,2474876390020567211,3382795524953511662,-5813211845057621660,8729086959762650511
1348739322889189648,7039033478836344543,-502840688786875793,-2167839778474325326,-1306208577536428610,-5843518165523212471
-2976309714446243509,3407455496422791860,-1324705355456975418,-2123288010168989418,4532698165746826599,-6728844082024523434
-6289909056857931861,6844164348224220577,-6215634663594744290,4785499183287168509,-8900113512825364282,5929055844564382383
991271693336573226,-9039021554659316935,-7527881206365368,-1138633255366005559,-1138633255366005559,-2314360211211303885
-2314360211211303885,4815632823882298534,-7527881206365368,-1138633255366005559,-1138633255366005559,991271693336573226
-1138633255366005559,1115750778137998115,231281690254211527,-7527881206365368,-5082274522455747241,-1138633255366005559
-1138633255366005559,1115750778137998115,231281690254211527,-7527881206365368,-5082274522455747241,-1138633255366005559
6716649347760033969,5313335392004163852,6800965548226529308,215332765550420709,-1101361754763388054,2572662123697831414
2508620055362300376,-7762049078455894395,-14569272361926584,-6590819806697898649,-8933526098329881084,-3058031327323357308
-9039021554659316935,-2314360211211303885,991271693336573226,-7527881206365368,-1138633255366005559,-1138633255366005559
2321412363020240814,-2323511129839590090,-2405892683303291957,1971653634364577968,711995695898078056,-5845411843260276924
-3224698078244963479,-6851425181090952724,-6739959707791598779,-3248233692182971167,3467834993860080188,6565723369088595990
-7047448754687279385,-2323511129839590090,-6761163882540291832,231281690254211527,-5082274522455747241,2834072258350675251
-5581910915745827384,5817939718364925129,7088167897470452815,1990052153136096105,1184320069221244535,-266262937631881148
5429045128339158843,-115909536143817330,6947862790919978120,4891010769166501207,-5729915270134094048,7202701636941380671
-9040419159428373932,4815632823882298534,-5082274522455747241,-5403733687257676872,-7666273193533605701,-2323511129839590090
3407455496422791860,-6728844082024523434,-2123288010168989418,5842191581670322333,-2976309714446243509,-5954724412982705962
-532999578436827210,2847365042071859088,2847365042071859088,-713893030279048092,-8473322535064919980,524776334673868069
-5608160619992456731,1184320069221244535,6463551093741815202,6917508501173008954,3618271604906293310,1990052153136096105
-6742146164569753679,2399228553079505025,-3269885695260066314,1450769039556893440,-4333957157636611418,-6537529846890876234
-879594538384021068,231281690254211527,4815632823882298534,5779887740609126631,1115750778137998115,-5082274522455747241
-5610593914683957297,5263606973029607223,3293246847422795557,-2097075598039554565,8836508987743809103,4780818054552370624
6463551093741815202,8748370453256790422,-807868207410889392,3618271604906293310,-5608160619992456731,1990052153136096105
-8717945432162716060,7775857588929395558,8748370453256790422,-3872763991286728274,7419040071212162906,7926736692763443624
1984587708208773,-1138633255366005559,-1138633255366005559,-2405892683303291957,-5843518165523212471,4815632823882298534
3382795524953511662,6947862790919978120,2474876390020567211,-5813211845057621660,6075137928366965854,8729086959762650511
4909630283317268181,-5082274522455747241,4815632823882298534,-2323511129839590090,231281690254211527,-6761163882540291832
-6798063491592860025,-2323511129839590090,-2405892683303291957,-6761163882540291832,-6851896696719147400,7529823674661315431
-115909536143817330,1328618437884612347,-1419188045265393093,1751822544912242581,5949788789046720741,5211673327552264703
-8502883448980287228,1751822544912242581,5211673327552264703,-115909536143817330,5484061377044071389,2531450382701518075
1751822544912242581,-2855218766021441159,5211673327552264703,5949788789046720741,4780818054552370624,-115909536143817330
-4709710373442563586,-8480712303720557641,5263606973029607223,-7215110246375999491,5211673327552264703,-115909536143817330
9158289456544908688,-3872763991286728274,1561244083438776495,348632682812866328,2998023988107018635,7419040071212162906
1496653703915349161,-5690023155612846030,1115750778137998115,231281690254211527,-5082274522455747241,5779887740609126631
6070279813975953742,-6340141548068597572,-623310439329591027,7419040071212162906,8659918766210334195,6236312923258954569
-115892576593938933,-7388035385087807288,-6642751159620064055,-847494979958007433,215332765550420709,-3248233692182971167
7775857588929395558,-8717945432162716060,8836508987743809103,3293246847422795557,348632682812866328,-4309525417316029305
-14569272361926584,5854206600849997966,1469580151036142903,-8606063418076691067,-2808959554282640221,-3058031327323357308
-197504840924463488,7419040071212162906,-2123288010168989418,9158289456544908688,-2976309714446243509,-6728844082024523434
8020104407235635818,1115750778137998115,231281690254211527,-2167839778474325326,4546206336477094824,-2323511129839590090
-746073086109727488,223316996491584050,6097677219931837830,-3951274083288934897,-266262937631881148,4785499183287168509
4607279316199873708,5211673327552264703,-8717945432162716060,8748370453256790422,1328618437884612347,4607279316199873708
3566197569262766169,1328618437884612347,5688444173453700360,-7108012586837980940,428486625959995206,-1419188045265393093
4876769046116846438,-2323511129839590090,4815632823882298534,231281690254211527,-5843518165523212471,-2167839778474325326
8477804012624580461,-2405892683303291957,-6761163882540291832,231281690254211527,-2323511129839590090,-5082274522455747241
717471739656838182,-115909536143817330,1328618437884612347,5211673327552264703,-2871347907044769386,-9033211547111606164
-7273935215244206740,-2034054811536485879,-6798063491592860025,-6851896696719147400,7529823674661315431,-3348652277274905234
4945121243335041737,-7130425546996181071,-5283011611531067471,-266262937631881148,2314077149264083254,223316996491584050
2870099478920706993,-282629989972409543,-6468782714472551646,-5011709367955107239,393734797767236089,393734797767236089
3714350889740403446,-3351652027149912881,8628621643938810986,5524888769622800245,-5160830061297425098,-3058031327323357308
-7826213337362450520,-8146108036639482450,231281690254211527,-5082274522455747241,-5843518165523212471,4815632823882298534
409265364477466508,-5843518165523212471,231281690254211527,-5082274522455747241,-2323511129839590090,-1463025432902754108
-9103776596534246502,-7534240757267992657,5842191581670322333,-5954724412982705962,-6215634663594744290,6097677219931837830
-44082375822273498,-8392586470872505716,5842191581670322333,7506614456429888492,834896074125772354,7581009799961380333
-1443593727366384026,9209886322932807692,5701873751630396950,5779887740609126631,231281690254211527,-5690023155612846030
2171751753892441512,-1306208577536428610,-2405892683303291957,-5843518165523212471,231281690254211527,-2323511129839590090
896159636285333275,-4762897581600184489,5395868751435718725,-1897853393557630253,3293246847422795557,8836508987743809103
-5521549171704079872,5211673327552264703,-8717945432162716060,8748370453256790422,1328618437884612347,4607279316199873708
-686679025328909441,231281690254211527,2215773447123360543,-2167839778474325326,-1353560213232970946,-502840688786875793
-5690023155612846030,4546206336477094824,-5082274522455747241,-2323511129839590090,231281690254211527,5779887740609126631
-2923886912694084893,3293246847422795557,-6215634663594744290,-4024778022934140027,-8900113512825364282,7506614456429888492
-8900113512825364282,-1606909838151129701,5930806521893160184,-6289909056857931861,-4024778022934140027,5929055844564382383
2760335717049716507,-3060116862184714437,5929055844564382383,-3951274083288934897,4785499183287168509,5930806521893160184
-1419188045265393093,3566197569262766169,428486625959995206,-115909536143817330,-7646922141533719881,1328618437884612347
-502840688786875793,-686679025328909441,-5843518165523212471,-2167839778474325326,2215773447123360543,-1353560213232970946
2572662123697831414,-847494979958007433,6716649347760033969,215332765550420709,6800965548226529308,-1101361754763388054
8153556216916362816,-8480712303720557641,1328618437884612347,-115909536143817330,5211673327552264703,-6623581327558800021
-5283011611531067471,-2400879112398974660,4895396506368139469,826748584447376099,-7130425546996181071,6634206168889468590
1469580151036142903,-3058031327323357308,-3307413259092352650,-14569272361926584,-6642751159620064055,5854206600849997966
8729086959762650511,-3482581255202910790,2474876390020567211,-5813211845057621660,3382795524953511662,6075137928366965854
-6623581327558800021,-8717945432162716060,-2487699318115820990,5211673327552264703,-9033211547111606164,8153556216916362816
-5845411843260276924,-2123288010168989418,834896074125772354,8631616594020837056,5929055844564382383,2321412363020240814
-8473322535064919980,-3745582971859460684,-3269885695260066314,2399228553079505025,5258604889412591249,-8068727428160395745
-4029704725707465084,3407455496422791860,6999813113145211708,7088167897470452815,-6728844082024523434,1954991916791271993
-8627051188605351707,8836508987743809103,-2976309714446243509,-4996336942690402156,1908114740148100507,-6642751159620064055
3618205920179577598,-5843518165523212471,4815632823882298534,-3850803681204406658,2379460324923679020,-6761163882540291832
6831941111848480366,8631616594020837056,-3060116862184714437,6844164348224220577,5929055844564382383,-1676378465482420452
6244532954645766056,-7358932766266901263,-7358932766266901263,8550670510357310628,8631616594020837056,8424505741986577894
2277184202014276839,5484061377044071389,8628621643938810986,-2715495584815099454,9026402401132606773,-7555896091148631419
-5160830061297425098,886450434856305025,-2976309714446243509,-5954724412982705962,3714350889740403446,-8480712303720557641
7021353262177009708,-5843518165523212471,-2405892683303291957,-2323511129839590090,-6761163882540291832,231281690254211527
-6872546942144599345,8310689940464940949,-7215110246375999491,8302949268716967655,6569463984699537820,-2855218766021441159
-5605799891597699962,-14569272361926584,-78667914647336721,5854206600849997966,1469580151036142903,-6642751159620064055
7631327570702153011,6591221581057159843,1561244083438776495,215332765550420709,6797493571710971497,-8954346068661072425
-7264217791213422584,8856169137131817223,8355302955998803709,-2323511129839590090,-2405892683303291957,-5843518165523212471
-2402288292108892893,4815632823882298534,-2323511129839590090,-7423191370472335463,1115750778137998115,-5082274522455747241
-624901815223005993,-3348652277274905234,-7273935215244206740,-6798063491592860025,-6851896696719147400,7529823674661315431
-6340141548068597572,5929055844564382383,3293246847422795557,-8900113512825364282,-5829979886567267504,-3179358869851478234
-8591127493017117985,3288699993147470797,-6761163882540291832,231281690254211527,1117455951802655890,-4487024160266973763
-5953227649059336919,6099026883115865746,6097677219931837830,5681075485882787671,1829180586132834070,-6739959707791598779
-3201623914150480647,-14569272361926584,5949788789046720741,6587635730509289343,-8480712303720557641,1908114740148100507
-4132331404553626868,3293246847422795557,7775857588929395558,-6207670654614839859,-4309525417316029305,-5570795524983603787
1908114740148100507,-8627051188605351707,5949788789046720741,-8992201526199201450,4780818054552370624,569574447134368517
4675505028897335428,2314077149264083254,-3745582971859460684,8416004328454490172,8416004328454490172,6104598399077154797
9213260650272029784,-6761163882540291832,4717008760225392411,-5082274522455747241,231281690254211527,-2405892683303291957
-3295913657316686039,-8800029253812071912,-4996336942690402156,-1101361754763388054,-1609424513692297222,-8286289711960957081
3618271604906293310,3801658304588389996,-6466212324513658217,1990052153136096105,6917508501173008954,6892165923784661946
6607431762270322325,6222001809679591440,834896074125772354,-3269885695260066314,2399228553079505025,3715130189384008388
4109618890343020064,6908884359295619150,-9056114023474725450,-3660106964555224100,5328558001212551235,5135371516547401748
